15/02/2023 10:27:58:418  INFO - Node Entry | session id:sess2942493 | ElibraryFlows:Start | Framework | Start |  |  | 
15/02/2023 17:52:03:407  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
15/02/2023 17:52:03:471  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
15/02/2023 17:52:11:286  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:CartMenuFlow-cartDataCheck | Framework | CartMenuFlow-cartDataCheck | CartMenu___utterance | 1^0.949999988079071^0^0 | undefined
15/02/2023 17:52:11:425  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:CartMenuFlow-cartSwap | Framework | CartMenuFlow-cartSwap |  |  | undefined
15/02/2023 17:52:11:487  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:CartMenuFlow-cartOptionsMenu | Framework | CartMenuFlow-cartOptionsMenu |  |  | undefined
15/02/2023 17:52:17:257  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:CartMenuFlow-cartItemsMenu | Framework | CartMenuFlow-cartItemsMenu | cartOptionsMenu___utterance | 1^0.949999988079071^0^0 | undefined
15/02/2023 17:52:27:809  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:CartMenuFlow-cartItemsMenuData | Framework | CartMenuFlow-cartItemsMenuData | cartItemsMenu___utterance | 1^0.949999988079071^0^0 | undefined
15/02/2023 17:52:27:871  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:CartMenuFlow-cartEditMenu | Framework | CartMenuFlow-cartEditMenu |  |  | undefined
15/02/2023 17:52:33:632  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:CartMenuFlow-productModifySwap | Framework | CartMenuFlow-productModifySwap | cartEditMenu___utterance | 1^0.949999988079071^0^0 | undefined
15/02/2023 17:52:33:693  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:CartMenuFlow-cartProductCount | Framework | CartMenuFlow-cartProductCount |  |  | undefined
15/02/2023 17:52:38:937  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:CartMenuFlow-cartModifyCountData | Framework | CartMenuFlow-cartModifyCountData | cartProductCount___utterance | 10^0.949999988079071^0^0 | undefined
15/02/2023 17:52:39:168  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:CartMenuFlow-cartEditAnnounce | Framework | CartMenuFlow-cartEditAnnounce |  |  | undefined
15/02/2023 17:52:42:267  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
15/02/2023 17:52:59:338  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:CartMenuFlow-cartDataCheck | Framework | CartMenuFlow-cartDataCheck | CartMenu___utterance | 1^0.949999988079071^0^0 | undefined
15/02/2023 17:52:59:446  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:CartMenuFlow-cartSwap | Framework | CartMenuFlow-cartSwap |  |  | undefined
15/02/2023 17:52:59:508  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:CartMenuFlow-cartOptionsMenu | Framework | CartMenuFlow-cartOptionsMenu |  |  | undefined
15/02/2023 17:53:05:250  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:CartMenuFlow-cartItemsMenu | Framework | CartMenuFlow-cartItemsMenu | cartOptionsMenu___utterance | 1^0.949999988079071^0^0 | undefined
15/02/2023 17:53:19:122  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:CartMenuFlow-cartItemsMenuData | Framework | CartMenuFlow-cartItemsMenuData | cartItemsMenu___utterance | 2^0.949999988079071^0^1 | undefined
15/02/2023 17:53:19:184  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:CartMenuFlow-cartEditMenu | Framework | CartMenuFlow-cartEditMenu |  |  | undefined
15/02/2023 17:53:22:890  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:CartMenuFlow-productModifySwap | Framework | CartMenuFlow-productModifySwap | cartEditMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 17:53:22:953  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:CartMenuFlow-cartProductCount | Framework | CartMenuFlow-cartProductCount |  |  | undefined
15/02/2023 17:53:27:819  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:CartMenuFlow-cartModifyCountData | Framework | CartMenuFlow-cartModifyCountData | cartProductCount___utterance | 10^0.949999988079071^0^0 | undefined
15/02/2023 17:53:27:959  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:CartMenuFlow-cartEditAnnounce | Framework | CartMenuFlow-cartEditAnnounce |  |  | undefined
15/02/2023 17:53:31:069  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
15/02/2023 17:53:50:257  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:CartMenuFlow-cartDataCheck | Framework | CartMenuFlow-cartDataCheck | CartMenu___utterance | 1^0.949999988079071^0^0 | undefined
15/02/2023 17:53:50:367  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:CartMenuFlow-cartSwap | Framework | CartMenuFlow-cartSwap |  |  | undefined
15/02/2023 17:53:50:429  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:CartMenuFlow-cartOptionsMenu | Framework | CartMenuFlow-cartOptionsMenu |  |  | undefined
15/02/2023 17:53:56:193  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:CartMenuFlow-cartItemsMenu | Framework | CartMenuFlow-cartItemsMenu | cartOptionsMenu___utterance | 1^0.949999988079071^0^0 | undefined
15/02/2023 17:54:11:446  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:CartMenuFlow-cartItemsMenuData | Framework | CartMenuFlow-cartItemsMenuData | cartItemsMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 17:54:11:509  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:CartMenuFlow-cartEditMenu | Framework | CartMenuFlow-cartEditMenu |  |  | undefined
15/02/2023 17:54:21:011  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:CartMenuFlow-productModifySwap | Framework | CartMenuFlow-productModifySwap | cartEditMenu___utterance | 1^0.949999988079071^0^1 | undefined
15/02/2023 17:54:21:073  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:CartMenuFlow-cartProductCount | Framework | CartMenuFlow-cartProductCount |  |  | undefined
15/02/2023 17:54:26:733  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:CartMenuFlow-cartModifyCountData | Framework | CartMenuFlow-cartModifyCountData | cartProductCount___utterance | 15^0.949999988079071^0^0 | undefined
15/02/2023 17:54:26:937  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:CartMenuFlow-cartEditAnnounce | Framework | CartMenuFlow-cartEditAnnounce |  |  | undefined
15/02/2023 17:54:30:025  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
15/02/2023 17:54:49:242  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:hangupData | Framework | hangupData |  |  | undefined
15/02/2023 17:54:49:305  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:ivrInfoData | Framework | ivrInfoData |  |  | undefined
15/02/2023 17:54:49:813  INFO - Node Entry | session id:sess5543570 | ElibraryFlows:Exit | Framework | Exit |  |  | undefined
15/02/2023 17:54:49:814  INFO - End | session id:sess5543570 | ElibraryFlows:Exit | CallEnd | Call End here |  |  | undefined
15/02/2023 17:54:49:814  INFO - Application Exit | session id:sess5543570 | ElibraryFlows:Exit | Framework | Application Exiting |  |  | undefined
